"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","1993-Q2",74.7838836518647,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","1993-Q3",74.8738999023971,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","1993-Q4",75.0671951566805,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","1994-Q1",75.6542844148669,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","1994-Q2",75.7066656175455,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","1994-Q3",76.7335126660819,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","1994-Q4",77.6144184354046,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","1995-Q1",77.5820168701714,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","1995-Q2",77.3616401200897,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","1995-Q3",77.5789490607356,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","1995-Q4",77.8723816006731,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","1996-Q1",78.1839205640925,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","1996-Q2",78.7934738949893,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","1996-Q3",78.9719781241531,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","1996-Q4",79.506156247432,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","1997-Q1",80.2995631718826,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","1997-Q2",81.0748863583007,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","1997-Q3",82.3142827455567,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","1997-Q4",83.2154199845415,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","1998-Q1",83.6240077513463,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","1998-Q2",84.550805173974,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","1998-Q3",85.8105866270879,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","1998-Q4",87.4876649810397,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","1999-Q1",90.5398121220259,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","1999-Q2",91.8722730289395,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","1999-Q3",94.2730969719788,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","1999-Q4",95.4461386115133,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q1",97.1704789101554,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q2",99.2700577737291,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q3",100.953038193285,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q4",103.569214771709,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q1",104.649180340262,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q2",105.70504401687,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q3",106.103526891349,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q4",106.233595256405,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q1",106.443971792558,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q2",106.396621373396,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q3",106.141033751719,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q4",106.342108720683,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q1",107.039315253955,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q2",107.34708457499,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q3",107.653403326364,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q4",107.879266961732,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q1",108.217387149979,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q2",107.990984562273,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q3",108.069985199775,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q4",108.38656738734,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q1",108.390697186038,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q2",109.780380638313,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q3",111.959688820327,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q4",112.360230885655,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q1",112.60712813527,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q2",112.99731181643,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q3",112.839831740395,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q4",113.373552854239,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q1",114.066802753014,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q2",113.32241521445,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q3",114.152317690131,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q4",112.330006273039,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q1",109.482507639171,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q2",106.757847920148,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q3",103.516340927204,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q4",105.476267112748,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q1",105.597355651318,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q2",106.494286412153,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q3",106.729539753687,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q4",107.328818182842,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q1",107.586058643242,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q2",108.058625386017,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q3",107.394877266642,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q4",106.390438704099,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q1",105.297642227588,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q2",103.10071279808,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q3",101.590641476617,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q4",98.3810034977151,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q1",96.7462771307876,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q2",94.5524724421963,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q3",93.7739567936416,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q4",94.4172936333749,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q1",92.449909419461,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q2",92.0863713219348,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q3",92.7968527857089,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q4",95.0068664728957,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q1",96.2633890173818,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q2",97.4079694018611,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q3",97.3096625861219,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q4",97.1689789946356,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q1",97.1041150725779,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q2",100.122371095275,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q3",100.612692187056,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q4",102.160821645091,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q1",103.805902357861,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q2",106.337114482108,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q3",108.222915422432,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q4",110.0940677376,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q1",111.895898831785,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q2",114.848444173754,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q3",119.528415506277,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q4",121.787241488183,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q1",125.41168734511,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q2",127.797400596173,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q3",129.682914088802,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q4",133.237997969916,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q1",136.80655368868,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q2",139.97565532248,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q3",143.686445784553,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q4",147.061345204287,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q1",151.279937806617,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q2",153.694390531079,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q3",153.617797625661,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q4",158.717874036643,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2021-Q1",161.346837665586,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2021-Q2",165.748351157628,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2021-Q3",171.266908366857,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2021-Q4",176.997902809929,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2022-Q1",182.376618376957,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2022-Q2",187.576937067759,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2022-Q3",193.71260646464,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2022-Q4",197.013838099858,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2023-Q1",198.336449209104,
"PRT","HOUSECOST","NOMINAL","IDX2015","Q","2023-Q2",203.942277672314,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","1995-Q1",142.949046578663,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","1995-Q2",141.712965885418,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","1995-Q3",141.064011433436,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","1995-Q4",139.82832503691,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","1996-Q1",139.022570190066,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","1996-Q2",138.091008300506,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","1996-Q3",136.451200040394,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","1996-Q4",135.263483006485,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","1997-Q1",135.829105502223,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","1997-Q2",134.355117066587,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","1997-Q3",133.874649535465,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","1997-Q4",133.216822550594,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","1998-Q1",130.279375097923,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","1998-Q2",129.119039882289,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","1998-Q3",128.697949558437,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","1998-Q4",129.065689129577,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","1999-Q1",131.143048400879,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","1999-Q2",130.857310130233,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","1999-Q3",133.030493508522,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","1999-Q4",131.998233088074,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2000-Q1",132.82729578432,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2000-Q2",134.701153843507,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2000-Q3",134.255080133135,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2000-Q4",136.496488340281,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2001-Q1",137.512891847581,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2001-Q2",135.895795059752,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2001-Q3",135.611087615786,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2001-Q4",134.440174986264,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2002-Q1",132.311538013043,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2002-Q2",131.573584073949,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2002-Q3",130.603555725211,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2002-Q4",130.952353344837,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2003-Q1",131.46641877706,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2003-Q2",130.704090558854,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2003-Q3",129.308818953833,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2003-Q4",128.934812476677,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2004-Q1",128.936698183303,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2004-Q2",127.209170367191,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2004-Q3",126.349215861205,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2004-Q4",125.327715194367,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2005-Q1",124.32713360473,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2005-Q2",125.857337394216,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2005-Q3",124.742745002146,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2005-Q4",124.833007258725,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q1",124.903483160952,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q2",124.567959272624,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q3",123.740378980162,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q4",122.777027624561,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2007-Q1",121.797239937855,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2007-Q2",119.267790712551,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2007-Q3",119.633722170432,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2007-Q4",115.861360192968,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2008-Q1",111.627631324154,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2008-Q2",108.09580027913,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2008-Q3",104.572586331344,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2008-Q4",106.138791498693,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q1",106.718720041526,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q2",107.720772453985,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q3",107.56148026199,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q4",107.133833756131,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q1",107.131417172345,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q2",106.51092318542,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q3",106.63775857636,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q4",106.20897078596,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q1",106.671801679062,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q2",104.206537517937,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q3",103.299440571959,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q4",100.303655472832,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2012-Q1",100.016684110683,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2012-Q2",98.2557395233074,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2012-Q3",97.3681125523161,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2012-Q4",97.5794334641403,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2013-Q1",94.619299365538,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2013-Q2",95.5068808409758,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2013-Q3",96.8384241833471,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2013-Q4",100.102042829021,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2014-Q1",101.555105609437,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2014-Q2",102.100565037496,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2014-Q3",99.4750332862904,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2014-Q4",100.316154735304,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q1",98.3511703785368,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q2",100.336513433754,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q3",100.263097908559,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q4",101.04921827915,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q1",101.107725432537,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q2",102.780791595412,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q3",103.711978487235,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q4",104.72224071852,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q1",105.510138403095,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q2",107.927980562282,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q3",111.821344861759,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q4",112.220354823226,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q1",114.632653431059,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q2",115.31745011187,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q3",116.083894324165,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q4",117.690935770575,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2019-Q1",118.816593668972,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2019-Q2",120.473377876179,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2019-Q3",123.073663889902,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2019-Q4",125.956511652883,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2020-Q1",130.623126817929,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2020-Q2",138.786858628663,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2020-Q3",135.32858268842,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2020-Q4",138.181190761292,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2021-Q1",138.940951615774,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2021-Q2",140.338168763776,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2021-Q3",142.31347899041,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2021-Q4",144.394579428855,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2022-Q1",146.722022518399,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2022-Q2",147.207756565222,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2022-Q3",149.40453057109,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2022-Q4",149.279472112696,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2023-Q1",146.709479987675,
"PRT","HOUSECOST","PRICEINCOME","IDX2015","Q","2023-Q2",147.991258334808,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1988-Q1",156.25337508175,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1988-Q2",156.621344745897,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1988-Q3",157.415780419304,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1988-Q4",159.996648333749,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1989-Q1",161.642970325519,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1989-Q2",160.60225341086,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1989-Q3",165.222187667116,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1989-Q4",165.109259915079,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1990-Q1",160.024882934915,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1990-Q2",158.998976171689,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1990-Q3",159.111173531074,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1990-Q4",159.816370340566,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1991-Q1",153.159888728699,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1991-Q2",153.835991063098,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1991-Q3",153.112002727399,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1991-Q4",154.13835024147,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1992-Q1",151.552878090913,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1992-Q2",151.712235853425,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1992-Q3",147.067308576963,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1992-Q4",143.632806726345,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1993-Q1",141.004252425949,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1993-Q2",138.811879408376,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1993-Q3",135.773202779782,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1993-Q4",133.748272307298,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1994-Q1",132.910127505492,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1994-Q2",130.429680274681,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1994-Q3",129.830342793061,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1994-Q4",129.501099158571,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1995-Q1",128.844442886212,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1995-Q2",126.608167155708,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1995-Q3",125.297894593657,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1995-Q4",124.445933709399,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1996-Q1",125.42130610407,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1996-Q2",125.088677250391,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1996-Q3",124.168308608216,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1996-Q4",123.971958893232,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1997-Q1",123.962507809495,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1997-Q2",123.878705060792,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1997-Q3",124.681678529607,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1997-Q4",125.053574764573,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1998-Q1",125.313762472124,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1998-Q2",125.878810028643,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1998-Q3",126.972862488333,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1998-Q4",128.622962928333,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1999-Q1",133.721408194881,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1999-Q2",134.907458848126,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1999-Q3",137.576696494756,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","1999-Q4",138.424688499033,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q1",140.165983194345,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q2",142.290813282845,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q3",143.86647921197,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","2000-Q4",146.706903999934,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q1",147.005006362455,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q2",147.521742219992,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q3",147.177036867568,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","2001-Q4",146.432233743634,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q1",144.911815895617,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q2",143.713791687523,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q3",142.391004899405,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","2002-Q4",141.847351732583,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q1",141.990656282529,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q2",141.6415679269,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q3",141.199159677578,
"PRT","HOUSECOST","PRICERENT","IDX2015","Q","2003-Q4",140.689144826971,
